File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF933TIH	bed narrowPeak	peaks	ENCSR838IPF	DNase-seq	UBERON:0002370	thymus	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF617HRE	520181	ENCODE Processing Pipeline	3b38689304f8da1790f928b4ddbe8f9d		https://www.encodeproject.org/files/ENCFF933TIH/@@download/ENCFF933TIH.bed.gz	hg19			archived	low spot score, low read depth			
ENCFF774PWU	bed narrowPeak	peaks	ENCSR838IPF	DNase-seq	UBERON:0002370	thymus	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF003GDW, ENCFF967OQF	536823	ENCODE Processing Pipeline	48779b4504e41786ce4233b37152c55e		https://www.encodeproject.org/files/ENCFF774PWU/@@download/ENCFF774PWU.bed.gz	GRCh38			released	low spot score, low read depth			
ENCFF877USZ	bed narrowPeak	peaks	ENCSR838IPF	DNase-seq	UBERON:0002370	thymus	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF397UIC	535066	ENCODE Processing Pipeline	810ac5d8eed3dfc8c3c8a0489b4ed080		https://www.encodeproject.org/files/ENCFF877USZ/@@download/ENCFF877USZ.bed.gz	hg19			released	low spot score, low read depth			
ENCFF338PYM	bed narrowPeak	peaks	ENCSR828RNY	DNase-seq	UBERON:0005270	renal cortex interstitium	tissue	embryonic	male	108 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF664YWU, ENCFF992CZQ	768475	ENCODE Processing Pipeline	79ad8ac7cfbbd6bea6e39e7f4f36e511		https://www.encodeproject.org/files/ENCFF338PYM/@@download/ENCFF338PYM.bed.gz	GRCh38			archived	low read depth			
ENCFF628IJD	bed narrowPeak	peaks	ENCSR828RNY	DNase-seq	UBERON:0005270	renal cortex interstitium	tissue	embryonic	male	108 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF146YZR, ENCFF163ZHO	766632	ENCODE Processing Pipeline	96789d3df57ada9979df1f02345acdd9		https://www.encodeproject.org/files/ENCFF628IJD/@@download/ENCFF628IJD.bed.gz	hg19			archived	low read depth			
ENCFF205MKH	bed narrowPeak	peaks	ENCSR828RNY	DNase-seq	UBERON:0005270	renal cortex interstitium	tissue	embryonic	male	108 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF822LXI, ENCFF967OQF	813519	ENCODE Processing Pipeline	d3d2faf9fd79336273bcd6d8ebdaa745		https://www.encodeproject.org/files/ENCFF205MKH/@@download/ENCFF205MKH.bed.gz	GRCh38			released	low read depth			
ENCFF675VDC	bed narrowPeak	peaks	ENCSR828RNY	DNase-seq	UBERON:0005270	renal cortex interstitium	tissue	embryonic	male	108 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF519NOU	812169	ENCODE Processing Pipeline	0bc14c62cea63745ac900fc259bb3443		https://www.encodeproject.org/files/ENCFF675VDC/@@download/ENCFF675VDC.bed.gz	hg19			released	low read depth			
ENCFF358HYU	bed narrowPeak	peaks	ENCSR512CWR	DNase-seq	UBERON:0002331	umbilical cord	tissue	embryonic	unknown, male	76 day, 59 day	Homo sapiens							DNA					False	2015-08-31	ENCODE				1							ENCFF125LBK	3786642	John Stamatoyannopoulos, UW	ca8aefca6c1733f448a07135d93ec4c4		https://www.encodeproject.org/files/ENCFF358HYU/@@download/ENCFF358HYU.bed.gz	hg19			archived				
ENCFF442KIW	bed narrowPeak	peaks	ENCSR512CWR	DNase-seq	UBERON:0002331	umbilical cord	tissue	embryonic	unknown, male	76 day, 59 day	Homo sapiens							DNA					False	2015-08-31	ENCODE				1							ENCFF163ZHO, ENCFF207PKJ	3227288	ENCODE Processing Pipeline	526d4dd6dca81db021051bc8ed9f9d21		https://www.encodeproject.org/files/ENCFF442KIW/@@download/ENCFF442KIW.bed.gz	hg19			archived				
ENCFF061IDT	bed narrowPeak	peaks	ENCSR512CWR	DNase-seq	UBERON:0002331	umbilical cord	tissue	embryonic	unknown, male	76 day, 59 day	Homo sapiens							DNA					False	2015-08-31	ENCODE				1							ENCFF985HNC, ENCFF992CZQ	3238677	ENCODE Processing Pipeline	526f6c48bc1d92a839cb5782477a9238		https://www.encodeproject.org/files/ENCFF061IDT/@@download/ENCFF061IDT.bed.gz	GRCh38			archived				
ENCFF553OXP	bed narrowPeak	peaks	ENCSR512CWR	DNase-seq	UBERON:0002331	umbilical cord	tissue	embryonic	unknown, male	76 day, 59 day	Homo sapiens							DNA					False	2015-08-31	ENCODE				1							ENCFF876BZP, ENCFF967OQF	3423301	ENCODE Processing Pipeline	4155e35db47560b41175b11326de62b4		https://www.encodeproject.org/files/ENCFF553OXP/@@download/ENCFF553OXP.bed.gz	GRCh38			released				
ENCFF896VGY	bed narrowPeak	peaks	ENCSR512CWR	DNase-seq	UBERON:0002331	umbilical cord	tissue	embryonic	unknown, male	76 day, 59 day	Homo sapiens							DNA					False	2015-08-31	ENCODE				2							ENCFF583CPP, ENCFF967OQF	1932737	ENCODE Processing Pipeline	a16e432956f084ff6882e15a6e3dfe58		https://www.encodeproject.org/files/ENCFF896VGY/@@download/ENCFF896VGY.bed.gz	GRCh38			released				
ENCFF856UQI	bed narrowPeak	peaks	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	embryonic	male	120 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF006CSH, ENCFF992CZQ	1637462	ENCODE Processing Pipeline	3f47fa8e08ca3a11a5838ab60c245315		https://www.encodeproject.org/files/ENCFF856UQI/@@download/ENCFF856UQI.bed.gz	GRCh38			archived				
ENCFF745LBF	bed narrowPeak	peaks	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	embryonic	male	120 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF322WKM	1631005	ENCODE Processing Pipeline	96357e272df6ee80a39d548e35c59541		https://www.encodeproject.org/files/ENCFF745LBF/@@download/ENCFF745LBF.bed.gz	hg19			archived				
ENCFF738IOC	bed narrowPeak	peaks	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	embryonic	male	120 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF730FJF, ENCFF967OQF	1747249	ENCODE Processing Pipeline	d4ef93417eb4d344b8b286aeb288ee0f		https://www.encodeproject.org/files/ENCFF738IOC/@@download/ENCFF738IOC.bed.gz	GRCh38			released				
ENCFF810MDP	bed narrowPeak	peaks	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	embryonic	male	120 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF936FGG	1742906	ENCODE Processing Pipeline	166b5b1e698eb4e59302ebbbc6bf9285		https://www.encodeproject.org/files/ENCFF810MDP/@@download/ENCFF810MDP.bed.gz	hg19			released				
ENCFF762SWA	bed narrowPeak	peaks	ENCSR753QKD	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	female	98 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF197JIS, ENCFF992CZQ	907243	ENCODE Processing Pipeline	674626edbcc66237502af1895c6b9723		https://www.encodeproject.org/files/ENCFF762SWA/@@download/ENCFF762SWA.bed.gz	GRCh38			archived	low read depth			
ENCFF852IEJ	bed narrowPeak	peaks	ENCSR753QKD	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	female	98 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF369UIK	903466	ENCODE Processing Pipeline	f94b224971b1dec9eba341ab3952b545		https://www.encodeproject.org/files/ENCFF852IEJ/@@download/ENCFF852IEJ.bed.gz	hg19			archived	low read depth			
ENCFF282BUD	bed narrowPeak	peaks	ENCSR753QKD	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	female	98 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF240PRN, ENCFF967OQF	959566	ENCODE Processing Pipeline	f5ff5887dea986ea1163a252b4031a76		https://www.encodeproject.org/files/ENCFF282BUD/@@download/ENCFF282BUD.bed.gz	GRCh38			released	low read depth			
ENCFF512LDK	bed narrowPeak	peaks	ENCSR753QKD	DNase-seq	UBERON:0001499	muscle of arm	tissue	embryonic	female	98 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF989EMJ	957650	ENCODE Processing Pipeline	b3d41736cb75ee7251f6e5fe477c4a63		https://www.encodeproject.org/files/ENCFF512LDK/@@download/ENCFF512LDK.bed.gz	hg19			released	low read depth			
ENCFF419TZO	bed narrowPeak	peaks	ENCSR297ORG	DNase-seq	UBERON:0001383	muscle of leg	tissue	embryonic	male	96 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF379QYU, ENCFF992CZQ	1298140	ENCODE Processing Pipeline	101fb76eaece148c657d6ca18ba426f0		https://www.encodeproject.org/files/ENCFF419TZO/@@download/ENCFF419TZO.bed.gz	GRCh38			archived	low read depth			
ENCFF227CPA	bed narrowPeak	peaks	ENCSR297ORG	DNase-seq	UBERON:0001383	muscle of leg	tissue	embryonic	male	96 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF443EJN	1293097	ENCODE Processing Pipeline	732880d4ae069dffe67dab2c39e1ff76		https://www.encodeproject.org/files/ENCFF227CPA/@@download/ENCFF227CPA.bed.gz	hg19			archived	low read depth			
ENCFF727DDM	bed narrowPeak	peaks	ENCSR297ORG	DNase-seq	UBERON:0001383	muscle of leg	tissue	embryonic	male	96 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF320WEE, ENCFF967OQF	1372429	ENCODE Processing Pipeline	61ff04745af562a99bc81d5ade257991		https://www.encodeproject.org/files/ENCFF727DDM/@@download/ENCFF727DDM.bed.gz	GRCh38			released	low read depth			
ENCFF914OII	bed narrowPeak	peaks	ENCSR297ORG	DNase-seq	UBERON:0001383	muscle of leg	tissue	embryonic	male	96 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF783EIR	1368815	ENCODE Processing Pipeline	9228d4bb73d6886eb3cb8687504e945f		https://www.encodeproject.org/files/ENCFF914OII/@@download/ENCFF914OII.bed.gz	hg19			released	low read depth			
ENCFF132JBP	bed narrowPeak	peaks	ENCSR774RCO	DNase-seq	UBERON:0002113	kidney	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF238GSX, ENCFF967OQF	3941295	ENCODE Processing Pipeline	75c96c85fbf128d45bce5db4ca545d6f		https://www.encodeproject.org/files/ENCFF132JBP/@@download/ENCFF132JBP.bed.gz	GRCh38			released		sequencing runs labeled as technical replicates		
ENCFF711ASQ	bed narrowPeak	peaks	ENCSR774RCO	DNase-seq	UBERON:0002113	kidney	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF444KNO	3929579	ENCODE Processing Pipeline	e95120179f351c4bff9476dcd14dabb0		https://www.encodeproject.org/files/ENCFF711ASQ/@@download/ENCFF711ASQ.bed.gz	hg19			released		sequencing runs labeled as technical replicates		
ENCFF569GSL	bed narrowPeak	peaks	ENCSR643GHI	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	adult	female	33 year	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF198FEP	477186	ENCODE Processing Pipeline	0b56909c45db50c600ada83348c48d9b		https://www.encodeproject.org/files/ENCFF569GSL/@@download/ENCFF569GSL.bed.gz	hg19			archived	low read depth			
ENCFF167XAJ	bed narrowPeak	peaks	ENCSR643GHI	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	adult	female	33 year	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF787DAE, ENCFF992CZQ	482841	ENCODE Processing Pipeline	0df6dc97f76bdfbd079d7fb1c82ec9de		https://www.encodeproject.org/files/ENCFF167XAJ/@@download/ENCFF167XAJ.bed.gz	GRCh38			archived	low read depth			
ENCFF360LKQ	bed narrowPeak	peaks	ENCSR643GHI	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	adult	female	33 year	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF263RQE, ENCFF967OQF	506262	ENCODE Processing Pipeline	530c6580595af90722a3ff7607d641db		https://www.encodeproject.org/files/ENCFF360LKQ/@@download/ENCFF360LKQ.bed.gz	GRCh38			released	low read depth			
ENCFF662JOI	bed narrowPeak	peaks	ENCSR643GHI	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	adult	female	33 year	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF938VVP	504014	ENCODE Processing Pipeline	4891c3797f0a995008003c1fb9a76292		https://www.encodeproject.org/files/ENCFF662JOI/@@download/ENCFF662JOI.bed.gz	hg19			released	low read depth			
ENCFF678GPZ	bed narrowPeak	peaks	ENCSR167JFX	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	adult	male	37 year	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF186TVF, ENCFF967OQF	2131423	ENCODE Processing Pipeline	69dc1ecae3afd313921d105f48bb8cbd		https://www.encodeproject.org/files/ENCFF678GPZ/@@download/ENCFF678GPZ.bed.gz	GRCh38			released	mixed read lengths	sequencing runs labeled as technical replicates		
ENCFF260LTK	bed narrowPeak	peaks	ENCSR167JFX	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	adult	male	37 year	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF162GBJ, ENCFF390DNP	2110615	ENCODE Processing Pipeline	59b75236ca3a5e7c5636508671c9f41e		https://www.encodeproject.org/files/ENCFF260LTK/@@download/ENCFF260LTK.bed.gz	hg19			released	mixed read lengths	sequencing runs labeled as technical replicates		
ENCFF196JFB	bed narrowPeak	peaks	ENCSR342NCX	DNase-seq	UBERON:0002370	thymus	tissue	embryonic	female	113 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF558IPB	2040623	ENCODE Processing Pipeline	c8c0e78da2319dad8020aa0ea8237a5c		https://www.encodeproject.org/files/ENCFF196JFB/@@download/ENCFF196JFB.bed.gz	hg19			archived	low spot score			
ENCFF448GNP	bed narrowPeak	peaks	ENCSR342NCX	DNase-seq	UBERON:0002370	thymus	tissue	embryonic	female	113 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF313UZY, ENCFF992CZQ	2064270	ENCODE Processing Pipeline	34a631facdabcfb1d1b7526c6e548a81		https://www.encodeproject.org/files/ENCFF448GNP/@@download/ENCFF448GNP.bed.gz	GRCh38			archived	low spot score			
ENCFF190MLU	bed narrowPeak	peaks	ENCSR342NCX	DNase-seq	UBERON:0002370	thymus	tissue	embryonic	female	113 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF874QVX, ENCFF967OQF	2073778	ENCODE Processing Pipeline	9c0261d6b77a2a14cdec0e1d3ede6681		https://www.encodeproject.org/files/ENCFF190MLU/@@download/ENCFF190MLU.bed.gz	GRCh38			released	low spot score			
ENCFF778TVZ	bed narrowPeak	peaks	ENCSR342NCX	DNase-seq	UBERON:0002370	thymus	tissue	embryonic	female	113 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF719KCS	2055026	ENCODE Processing Pipeline	e0302aa5e87e7e879a984e614535b51a		https://www.encodeproject.org/files/ENCFF778TVZ/@@download/ENCFF778TVZ.bed.gz	hg19			released	low spot score			
ENCFF808FRN	bed narrowPeak	peaks	ENCSR989YIV	DNase-seq	UBERON:0001987	placenta	tissue	embryonic	male	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF762BTX, ENCFF992CZQ	825453	ENCODE Processing Pipeline	339ce1767e98dffde724252ae4b10aa0		https://www.encodeproject.org/files/ENCFF808FRN/@@download/ENCFF808FRN.bed.gz	GRCh38			archived	low read depth			
ENCFF450XZG	bed narrowPeak	peaks	ENCSR989YIV	DNase-seq	UBERON:0001987	placenta	tissue	embryonic	male	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF892ZFX	820399	ENCODE Processing Pipeline	a0142739bb04124672cd27ebca4b4ba2		https://www.encodeproject.org/files/ENCFF450XZG/@@download/ENCFF450XZG.bed.gz	hg19			archived	low read depth			
ENCFF174VRM	bed narrowPeak	peaks	ENCSR989YIV	DNase-seq	UBERON:0001987	placenta	tissue	embryonic	male	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF967OQF, ENCFF980XRG	847289	ENCODE Processing Pipeline	d50d315a18f4c3b373b0fc57e19aa627		https://www.encodeproject.org/files/ENCFF174VRM/@@download/ENCFF174VRM.bed.gz	GRCh38			released	low read depth			
ENCFF401FZM	bed narrowPeak	peaks	ENCSR989YIV	DNase-seq	UBERON:0001987	placenta	tissue	embryonic	male	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF797DTI	844324	ENCODE Processing Pipeline	6a555683e3db3fa73c7d8c0fda43163b		https://www.encodeproject.org/files/ENCFF401FZM/@@download/ENCFF401FZM.bed.gz	hg19			released	low read depth			
ENCFF116GQA	bed narrowPeak	peaks	ENCSR953JVX	DNase-seq	UBERON:0002113	kidney	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF051CMT, ENCFF992CZQ	673674	ENCODE Processing Pipeline	7444a513c696ba601a1f232cccad9835		https://www.encodeproject.org/files/ENCFF116GQA/@@download/ENCFF116GQA.bed.gz	GRCh38			archived	low spot score, low read depth			
ENCFF846BDG	bed narrowPeak	peaks	ENCSR953JVX	DNase-seq	UBERON:0002113	kidney	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF334ZIJ	671830	ENCODE Processing Pipeline	3529964d52fc9fc7971e948ec5e600b1		https://www.encodeproject.org/files/ENCFF846BDG/@@download/ENCFF846BDG.bed.gz	hg19			archived	low spot score, low read depth			
ENCFF635WCC	bed narrowPeak	peaks	ENCSR953JVX	DNase-seq	UBERON:0002113	kidney	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF165CHM, ENCFF967OQF	716583	ENCODE Processing Pipeline	86505368d1980858fff8438b0b34234b		https://www.encodeproject.org/files/ENCFF635WCC/@@download/ENCFF635WCC.bed.gz	GRCh38			released	low spot score, low read depth			
ENCFF008DLV	bed narrowPeak	peaks	ENCSR953JVX	DNase-seq	UBERON:0002113	kidney	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF090TZG, ENCFF390DNP	714943	ENCODE Processing Pipeline	ba04d3536ed0103047b21015c4a24ea7		https://www.encodeproject.org/files/ENCFF008DLV/@@download/ENCFF008DLV.bed.gz	hg19			released	low spot score, low read depth			
ENCFF273EGX	bed narrowPeak	peaks	ENCSR504WYA	DNase-seq	UBERON:0001157	transverse colon	tissue	adult	female	53 year	Homo sapiens							DNA					False	2016-05-09	ENCODE				1							ENCFF311FXS, ENCFF967OQF	1908450	ENCODE Processing Pipeline	3fbe0208a9858f39e5f51c438d5b4e40		https://www.encodeproject.org/files/ENCFF273EGX/@@download/ENCFF273EGX.bed.gz	GRCh38			released	low spot score	experiment not submitted to GEO		
ENCFF461SHV	bed narrowPeak	peaks	ENCSR504WYA	DNase-seq	UBERON:0001157	transverse colon	tissue	adult	female	53 year	Homo sapiens							DNA					False	2016-05-09	ENCODE				1							ENCFF390DNP, ENCFF746GDH	1901182	ENCODE Processing Pipeline	54a4a0b13dc5fba53afaf912afb8bc6d		https://www.encodeproject.org/files/ENCFF461SHV/@@download/ENCFF461SHV.bed.gz	hg19			released	low spot score	experiment not submitted to GEO		
ENCFF808AWD	bed narrowPeak	peaks	ENCSR585CGU	DNase-seq	UBERON:0002324	muscle of back	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF265YFX	995506	ENCODE Processing Pipeline	edf1870a3de4937d07e4cbaf262cd1db		https://www.encodeproject.org/files/ENCFF808AWD/@@download/ENCFF808AWD.bed.gz	hg19			archived	low read depth			
ENCFF213TVS	bed narrowPeak	peaks	ENCSR585CGU	DNase-seq	UBERON:0002324	muscle of back	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF351FIS, ENCFF992CZQ	998918	ENCODE Processing Pipeline	6872bc2f8eaccff6b14b4eb0e625b070		https://www.encodeproject.org/files/ENCFF213TVS/@@download/ENCFF213TVS.bed.gz	GRCh38			archived	low read depth			
ENCFF551DHI	bed narrowPeak	peaks	ENCSR585CGU	DNase-seq	UBERON:0002324	muscle of back	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF695PEK, ENCFF967OQF	1058323	ENCODE Processing Pipeline	02f2b376d4ef7572e76a8c59787828d9		https://www.encodeproject.org/files/ENCFF551DHI/@@download/ENCFF551DHI.bed.gz	GRCh38			released	low read depth			
ENCFF019PZF	bed narrowPeak	peaks	ENCSR585CGU	DNase-seq	UBERON:0002324	muscle of back	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF376AJT, ENCFF390DNP	1056055	ENCODE Processing Pipeline	249e22a6d66294f607d3c92e62553cad		https://www.encodeproject.org/files/ENCFF019PZF/@@download/ENCFF019PZF.bed.gz	hg19			released	low read depth			
ENCFF434IPQ	bed narrowPeak	peaks	ENCSR953WJO	DNase-seq	UBERON:0002168	left lung	tissue	embryonic	male	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF480JTY, ENCFF992CZQ	1153072	ENCODE Processing Pipeline	f4e3dad8327a8e8b39ab6b35d41f9f94		https://www.encodeproject.org/files/ENCFF434IPQ/@@download/ENCFF434IPQ.bed.gz	GRCh38			archived	low read depth			
ENCFF800AAI	bed narrowPeak	peaks	ENCSR953WJO	DNase-seq	UBERON:0002168	left lung	tissue	embryonic	male	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF826EGT	1149932	ENCODE Processing Pipeline	9bc8712a0b8c9a14d916d07f2ae05749		https://www.encodeproject.org/files/ENCFF800AAI/@@download/ENCFF800AAI.bed.gz	hg19			archived	low read depth			
