File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF357WXQ	bed narrowPeak	peaks and background as input for IDR	ENCSR000ARE	ChIP-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF062WDT, ENCFF355LBA, ENCFF903ATW	6636227	ENCODE Processing Pipeline	47d1c1776d43491eead30f8b588a0318		https://www.encodeproject.org/files/ENCFF357WXQ/@@download/ENCFF357WXQ.bed.gz	hg19				released	s3://encode-public/2017/05/02/f6aeab7a-8caf-41e3-8b95-fda1c923266f/ENCFF357WXQ.bed.gz	low read length, borderline replicate concordance, inconsistent platforms			
ENCFF177LBB	bed narrowPeak	conservative IDR thresholded peaks	ENCSR000ARE	ChIP-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF001TDO, ENCFF015WVN, ENCFF357WXQ, ENCFF385LJM	134988	ENCODE Processing Pipeline	25a38a9a655148f37d6c8c43731fba2e		https://www.encodeproject.org/files/ENCFF177LBB/@@download/ENCFF177LBB.bed.gz	hg19				released	s3://encode-public/2017/05/02/0393d137-7fb8-43ca-818c-b2f0f6f67153/ENCFF177LBB.bed.gz	low read length, borderline replicate concordance, inconsistent platforms			
ENCFF015WVN	bed narrowPeak	peaks and background as input for IDR	ENCSR000ARE	ChIP-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF062WDT, ENCFF840LUZ, ENCFF903ATW	6433501	ENCODE Processing Pipeline	79fc95fda12d15573ae2289cdf4d9dbf		https://www.encodeproject.org/files/ENCFF015WVN/@@download/ENCFF015WVN.bed.gz	hg19				released	s3://encode-public/2017/05/02/debdf14e-31cd-4af3-80b0-ac993530b24b/ENCFF015WVN.bed.gz	low read length, borderline replicate concordance, inconsistent platforms			
ENCFF743FCW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000ARE	ChIP-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF001TDO, ENCFF015WVN, ENCFF357WXQ, ENCFF385LJM	144063	ENCODE Processing Pipeline	3dfb5f076fde87b7896b22f33633d866		https://www.encodeproject.org/files/ENCFF743FCW/@@download/ENCFF743FCW.bed.gz	hg19				released	s3://encode-public/2017/05/02/2aa7e042-c462-49c2-9276-7d39956695ca/ENCFF743FCW.bed.gz	low read length, borderline replicate concordance, inconsistent platforms			
ENCFF385LJM	bed narrowPeak	peaks and background as input for IDR	ENCSR000ARE	ChIP-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF062WDT, ENCFF355LBA, ENCFF840LUZ, ENCFF903ATW	7113926	ENCODE Processing Pipeline	49776f9060878e788fc90b6202b2a332		https://www.encodeproject.org/files/ENCFF385LJM/@@download/ENCFF385LJM.bed.gz	hg19				released	s3://encode-public/2017/05/02/ebef385c-85a2-449d-8141-145c97bc9eb1/ENCFF385LJM.bed.gz	low read length, borderline replicate concordance, inconsistent platforms			
ENCFF324RIT	bed narrowPeak	peaks and background as input for IDR	ENCSR000ARE	ChIP-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF438BFX, ENCFF801RTD, ENCFF813ZYQ	6632397	ENCODE Processing Pipeline	04ee24510f6dec7a07be51f5978d1be9		https://www.encodeproject.org/files/ENCFF324RIT/@@download/ENCFF324RIT.bed.gz	GRCh38				released	s3://encode-public/2017/05/02/bbe49a02-9cbc-457f-a35d-04a23da8121c/ENCFF324RIT.bed.gz	low read length, borderline replicate concordance, inconsistent platforms			
ENCFF633TFF	bed narrowPeak	conservative IDR thresholded peaks	ENCSR000ARE	ChIP-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF324RIT, ENCFF419RSJ, ENCFF710QDO, ENCFF856VSR	130160	ENCODE Processing Pipeline	69fe404e1d03499cb04a90539d815a3d		https://www.encodeproject.org/files/ENCFF633TFF/@@download/ENCFF633TFF.bed.gz	GRCh38				released	s3://encode-public/2017/05/02/ad793ab8-e039-444a-8bcf-3eb016f26711/ENCFF633TFF.bed.gz	low read length, borderline replicate concordance, inconsistent platforms			
ENCFF710QDO	bed narrowPeak	peaks and background as input for IDR	ENCSR000ARE	ChIP-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF801RTD, ENCFF813ZYQ, ENCFF838WWO	6397163	ENCODE Processing Pipeline	7e7bff2ab68070224f00dc9c86f8caef		https://www.encodeproject.org/files/ENCFF710QDO/@@download/ENCFF710QDO.bed.gz	GRCh38				released	s3://encode-public/2017/05/02/ff82fc1f-dd03-4bb8-9ba9-fb6681cdffe6/ENCFF710QDO.bed.gz	low read length, borderline replicate concordance, inconsistent platforms			
ENCFF856VSR	bed narrowPeak	peaks and background as input for IDR	ENCSR000ARE	ChIP-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF438BFX, ENCFF801RTD, ENCFF813ZYQ, ENCFF838WWO	7100061	ENCODE Processing Pipeline	1cc5d41355a21de16f135b6932dec62c		https://www.encodeproject.org/files/ENCFF856VSR/@@download/ENCFF856VSR.bed.gz	GRCh38				released	s3://encode-public/2017/05/02/33115e94-ba03-4faa-aeb4-eed236fb1046/ENCFF856VSR.bed.gz	low read length, borderline replicate concordance, inconsistent platforms			
ENCFF420KMT	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000ARE	ChIP-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF324RIT, ENCFF419RSJ, ENCFF710QDO, ENCFF856VSR	142189	ENCODE Processing Pipeline	aa658d845862364562884e65c078e067		https://www.encodeproject.org/files/ENCFF420KMT/@@download/ENCFF420KMT.bed.gz	GRCh38				released	s3://encode-public/2017/05/02/70ecdc92-b96b-4a07-aeaf-529c590d289f/ENCFF420KMT.bed.gz	low read length, borderline replicate concordance, inconsistent platforms			
ENCFF658WYM	bed narrowPeak	peaks and background as input for IDR	ENCSR780OZE	ChIP-seq	NTR:0001226	parathyroid adenoma	tissue	Homo sapiens										CTCF-human	DNA		see document	see document		False	2017-12-08	ENCODE				1							ENCFF147OUB, ENCFF242IEI	5066066	ENCODE Processing Pipeline	ef3a77d622b10a39bd2ea5856d59f765		https://www.encodeproject.org/files/ENCFF658WYM/@@download/ENCFF658WYM.bed.gz	GRCh38				released	s3://encode-public/2017/12/08/a6377e9a-2a5f-4035-8716-d362d6802f64/ENCFF658WYM.bed.gz	low read length, antibody characterized with exemption	experiment not submitted to GEO, NTR biosample	unreplicated experiment	
ENCFF355LBT	bed narrowPeak	peaks and background as input for IDR	ENCSR780OZE	ChIP-seq	NTR:0001226	parathyroid adenoma	tissue	Homo sapiens										CTCF-human	DNA		see document	see document		False	2017-12-08	ENCODE				1							ENCFF349CTQ, ENCFF453BFT	5107706	ENCODE Processing Pipeline	5965f62be4f7afc2c177bccaa6812360		https://www.encodeproject.org/files/ENCFF355LBT/@@download/ENCFF355LBT.bed.gz	hg19				released	s3://encode-public/2017/12/08/d37e3e72-a33d-4575-8f1a-4b0efc71296b/ENCFF355LBT.bed.gz	low read length, antibody characterized with exemption	experiment not submitted to GEO, NTR biosample	unreplicated experiment	
ENCFF177UJN	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR780OZE	ChIP-seq	NTR:0001226	parathyroid adenoma	tissue	Homo sapiens										CTCF-human	DNA		see document	see document		False	2017-12-08	ENCODE				1							ENCFF419RSJ, ENCFF658WYM	329865	ENCODE Processing Pipeline	566dbab6c4b5a15e4861aa255432e482		https://www.encodeproject.org/files/ENCFF177UJN/@@download/ENCFF177UJN.bed.gz	GRCh38				released	s3://encode-public/2017/12/08/4fb5526f-dd95-4ddf-89b4-e8a274bd409e/ENCFF177UJN.bed.gz	low read length, antibody characterized with exemption	experiment not submitted to GEO, NTR biosample	unreplicated experiment	
ENCFF980GQH	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR780OZE	ChIP-seq	NTR:0001226	parathyroid adenoma	tissue	Homo sapiens										CTCF-human	DNA		see document	see document		False	2017-12-08	ENCODE				1							ENCFF001TDO, ENCFF355LBT	342766	ENCODE Processing Pipeline	ab32992c1ecadf0c50bb442c84413be4		https://www.encodeproject.org/files/ENCFF980GQH/@@download/ENCFF980GQH.bed.gz	hg19				released	s3://encode-public/2017/12/08/db70c94f-6596-4d46-adbd-25ff033d8ae6/ENCFF980GQH.bed.gz	low read length, antibody characterized with exemption	experiment not submitted to GEO, NTR biosample	unreplicated experiment	
ENCFF001VLH	bed narrowPeak	peaks	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE												967702	Peggy Farnham, USC	bb599bbd29c0980f153d58c88d28556b		https://www.encodeproject.org/files/ENCFF001VLH/@@download/ENCFF001VLH.bed.gz	hg19				archived	s3://encode-public/2010/12/06/f4ee4fda-98c9-4be5-aa96-26ce25f36249/ENCFF001VLH.narrowPeak.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, missing derived_from, duplicate lane review	insufficient read depth	
ENCFF002CVB	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE												940722	ENCODE Consortium Analysis Working Group	5d2acf42ab0bb9a6d813b266c13b2c3a		https://www.encodeproject.org/files/ENCFF002CVB/@@download/ENCFF002CVB.bed.gz	hg19				archived	s3://encode-public/2014/06/06/db32495e-3840-4111-b6a5-7f8af0ae5266/ENCFF002CVB.narrowPeak.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, missing derived_from, duplicate lane review	insufficient read depth	
ENCFF390MXI	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF221BNG, ENCFF387HZM, ENCFF587UQZ	768034	ENCODE Processing Pipeline	c6480e664f94e84cc9968f1178d9c24b		https://www.encodeproject.org/files/ENCFF390MXI/@@download/ENCFF390MXI.bed.gz	hg19				released	s3://encode-public/2017/02/28/ce5da493-8979-4c4a-aa0f-43e04c3b6e83/ENCFF390MXI.bed.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, duplicate lane review	insufficient read depth	
ENCFF221BNG	bed narrowPeak	peaks and background as input for IDR	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF379GUA, ENCFF601TQG	4326814	ENCODE Processing Pipeline	05f70fab58f708b8a00ab08b76fafae1		https://www.encodeproject.org/files/ENCFF221BNG/@@download/ENCFF221BNG.bed.gz	hg19				released	s3://encode-public/2017/02/28/70d49806-7204-446d-ba06-30e9a7305b90/ENCFF221BNG.bed.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, duplicate lane review	insufficient read depth	
ENCFF587UQZ	bed narrowPeak	peaks and background as input for IDR	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF379GUA, ENCFF742DJF	5822355	ENCODE Processing Pipeline	7263de0e9d883c1ed6658b47c888d56a		https://www.encodeproject.org/files/ENCFF587UQZ/@@download/ENCFF587UQZ.bed.gz	hg19				released	s3://encode-public/2017/02/28/022ee715-bca9-4a7b-ab63-45b5ad87551e/ENCFF587UQZ.bed.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, duplicate lane review	insufficient read depth	
ENCFF387HZM	bed narrowPeak	peaks and background as input for IDR	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF379GUA, ENCFF601TQG, ENCFF742DJF	6038491	ENCODE Processing Pipeline	664b053bc41f70cac846820d2b5f1068		https://www.encodeproject.org/files/ENCFF387HZM/@@download/ENCFF387HZM.bed.gz	hg19				released	s3://encode-public/2017/02/28/28986eb6-de7a-4259-8207-d27deaf32c8d/ENCFF387HZM.bed.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, duplicate lane review	insufficient read depth	
ENCFF971LQR	bed narrowPeak	conservative IDR thresholded peaks	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF221BNG, ENCFF387HZM, ENCFF587UQZ	493387	ENCODE Processing Pipeline	5ba45f1a2a4cdb8c18c009e58a54d1d6		https://www.encodeproject.org/files/ENCFF971LQR/@@download/ENCFF971LQR.bed.gz	hg19				released	s3://encode-public/2017/02/28/c5910747-b707-416c-ae2e-a509ce02bced/ENCFF971LQR.bed.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, duplicate lane review	insufficient read depth	
ENCFF854VZK	bed narrowPeak	peaks and background as input for IDR	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF097IAS, ENCFF108PMF	4218663	ENCODE Processing Pipeline	af8ccdecdba596f55de79cf9609bbc19		https://www.encodeproject.org/files/ENCFF854VZK/@@download/ENCFF854VZK.bed.gz	GRCh38				released	s3://encode-public/2017/03/01/405d9f67-12ee-4344-950f-c515ee4b0071/ENCFF854VZK.bed.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, duplicate lane review	insufficient read depth	
ENCFF913JJY	bed narrowPeak	peaks and background as input for IDR	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF097IAS, ENCFF108PMF, ENCFF620HUP	6034990	ENCODE Processing Pipeline	4b6462d4e4227ca018ac92905bc93c8a		https://www.encodeproject.org/files/ENCFF913JJY/@@download/ENCFF913JJY.bed.gz	GRCh38				released	s3://encode-public/2017/03/01/02b48e31-2257-4e64-9a66-43a0c7ed1a94/ENCFF913JJY.bed.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, duplicate lane review	insufficient read depth	
ENCFF722HUF	bed narrowPeak	conservative IDR thresholded peaks	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF419RSJ, ENCFF679RTG, ENCFF854VZK, ENCFF913JJY	493903	ENCODE Processing Pipeline	9618017d0b5a5037de5e58a1b160ffd4		https://www.encodeproject.org/files/ENCFF722HUF/@@download/ENCFF722HUF.bed.gz	GRCh38				released	s3://encode-public/2017/03/01/e755526c-43f1-4f8f-b85f-6f92bbf517f0/ENCFF722HUF.bed.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, duplicate lane review	insufficient read depth	
ENCFF679RTG	bed narrowPeak	peaks and background as input for IDR	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF108PMF, ENCFF620HUP	5818981	ENCODE Processing Pipeline	4b149b5ac74de046bbd0a4e9b7dcb856		https://www.encodeproject.org/files/ENCFF679RTG/@@download/ENCFF679RTG.bed.gz	GRCh38				released	s3://encode-public/2017/03/01/3efe889d-d441-4671-b6ba-9864de0a75b2/ENCFF679RTG.bed.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, duplicate lane review	insufficient read depth	
ENCFF327GZX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EVU	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										FOS-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF419RSJ, ENCFF679RTG, ENCFF854VZK, ENCFF913JJY	774775	ENCODE Processing Pipeline	2f9dd1cafbf9de0f696694adf59bd27c		https://www.encodeproject.org/files/ENCFF327GZX/@@download/ENCFF327GZX.bed.gz	GRCh38				released	s3://encode-public/2017/03/01/1fa41642-f607-439d-b8aa-674f577f8ecc/ENCFF327GZX.bed.gz	low read length, mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	biological replicates with identical biosample, duplicate lane review	insufficient read depth	
ENCFF002CEZ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000ASE	ChIP-seq	CL:0002551	fibroblast of dermis	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF000CIX, ENCFF000CJA	131222	ENCODE Consortium Analysis Working Group	287ec89b9a3dbe365223c0b8815f8de0		https://www.encodeproject.org/files/ENCFF002CEZ/@@download/ENCFF002CEZ.bed.gz	hg19				archived	s3://encode-public/2014/06/06/4c85931e-fccc-46e3-b72c-a0b6d8e2f98b/ENCFF002CEZ.narrowPeak.gz	low read length, mild to moderate bottlenecking, moderate library complexity, inconsistent platforms		insufficient read depth	
ENCFF585OAO	bed narrowPeak	peaks and background as input for IDR	ENCSR000ASE	ChIP-seq	CL:0002551	fibroblast of dermis	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF005RXL, ENCFF138XPE, ENCFF530XPP	5268005	ENCODE Processing Pipeline	b3856c6679fc00a1712e3de42b8620f5		https://www.encodeproject.org/files/ENCFF585OAO/@@download/ENCFF585OAO.bed.gz	hg19				released	s3://encode-public/2017/09/28/80f9d834-67e2-433a-a838-3a27d984ad42/ENCFF585OAO.bed.gz	low read length, mild to moderate bottlenecking, moderate library complexity, inconsistent platforms		insufficient read depth	
ENCFF551TJN	bed narrowPeak	peaks and background as input for IDR	ENCSR000ASE	ChIP-seq	CL:0002551	fibroblast of dermis	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF005RXL, ENCFF138XPE, ENCFF893UBS	5928070	ENCODE Processing Pipeline	11b442b8018b0e3bb62e971e40848039		https://www.encodeproject.org/files/ENCFF551TJN/@@download/ENCFF551TJN.bed.gz	hg19				released	s3://encode-public/2017/09/28/3f0059b8-ef25-4f71-bd78-3276dcb94afb/ENCFF551TJN.bed.gz	low read length, mild to moderate bottlenecking, moderate library complexity, inconsistent platforms		insufficient read depth	
